Australian_City,International_City,Port_Country,Year,FROM_LATITUDE,FROM_LONGITUDE,TO_LATITUDE,TO_LONGITUDE,All_Flights
Melbourne,Bandar Seri Begawan,Brunei,2013,-37.8142176,144.9631608,4.8895453,114.9417574,729
Melbourne,Bandar Seri Begawan,Brunei,2014,-37.8142176,144.9631608,4.8895453,114.9417574,728
Melbourne,Bandar Seri Begawan,Brunei,2015,-37.8142176,144.9631608,4.8895453,114.9417574,725
Melbourne,Bandar Seri Begawan,Brunei,2016,-37.8142176,144.9631608,4.8895453,114.9417574,724
Melbourne,Bandar Seri Begawan,Brunei,2017,-37.8142176,144.9631608,4.8895453,114.9417574,726
Melbourne,Bandar Seri Begawan,Brunei,2018,-37.8142176,144.9631608,4.8895453,114.9417574,730
Melbourne,Bandar Seri Begawan,Brunei,2019,-37.8142176,144.9631608,4.8895453,114.9417574,730
Melbourne,Bandar Seri Begawan,Brunei,2020,-37.8142176,144.9631608,4.8895453,114.9417574,266
Melbourne,Bandar Seri Begawan,Brunei,2021,-37.8142176,144.9631608,4.8895453,114.9417574,131
Melbourne,Bandar Seri Begawan,Brunei,2022,-37.8142176,144.9631608,4.8895453,114.9417574,213
Perth,Bandar Seri Begawan,Brunei,2003,-31.9558964,115.8605801,4.8895453,114.9417574,52
Perth,Bandar Seri Begawan,Brunei,2004,-31.9558964,115.8605801,4.8895453,114.9417574,106
Perth,Bandar Seri Begawan,Brunei,2005,-31.9558964,115.8605801,4.8895453,114.9417574,106
Perth,Bandar Seri Begawan,Brunei,2006,-31.9558964,115.8605801,4.8895453,114.9417574,470
Perth,Bandar Seri Begawan,Brunei,2007,-31.9558964,115.8605801,4.8895453,114.9417574,512
Perth,Bandar Seri Begawan,Brunei,2008,-31.9558964,115.8605801,4.8895453,114.9417574,600
Perth,Bandar Seri Begawan,Brunei,2009,-31.9558964,115.8605801,4.8895453,114.9417574,585
Perth,Bandar Seri Begawan,Brunei,2010,-31.9558964,115.8605801,4.8895453,114.9417574,478
Perth,Bandar Seri Begawan,Brunei,2011,-31.9558964,115.8605801,4.8895453,114.9417574,320
Sydney,Bandar Seri Begawan,Brunei,2004,-33.8698439,151.2082848,4.8895453,114.9417574,28
Sydney,Bandar Seri Begawan,Brunei,2005,-33.8698439,151.2082848,4.8895453,114.9417574,108
Sydney,Bandar Seri Begawan,Brunei,2006,-33.8698439,151.2082848,4.8895453,114.9417574,310
Sydney,Bandar Seri Begawan,Brunei,2007,-33.8698439,151.2082848,4.8895453,114.9417574,303
Sydney,Bandar Seri Begawan,Brunei,2008,-33.8698439,151.2082848,4.8895453,114.9417574,128
Adelaide,Denpasar,Indonesia,2003,-34.9281805,138.5999312,-8.6524973,115.2191175,44
Adelaide,Denpasar,Indonesia,2004,-34.9281805,138.5999312,-8.6524973,115.2191175,140
Adelaide,Denpasar,Indonesia,2005,-34.9281805,138.5999312,-8.6524973,115.2191175,116
Adelaide,Denpasar,Indonesia,2006,-34.9281805,138.5999312,-8.6524973,115.2191175,109
Adelaide,Denpasar,Indonesia,2008,-34.9281805,138.5999312,-8.6524973,115.2191175,19
Adelaide,Denpasar,Indonesia,2009,-34.9281805,138.5999312,-8.6524973,115.2191175,270
Adelaide,Denpasar,Indonesia,2010,-34.9281805,138.5999312,-8.6524973,115.2191175,309
Adelaide,Denpasar,Indonesia,2011,-34.9281805,138.5999312,-8.6524973,115.2191175,397
Adelaide,Denpasar,Indonesia,2012,-34.9281805,138.5999312,-8.6524973,115.2191175,520
Adelaide,Denpasar,Indonesia,2013,-34.9281805,138.5999312,-8.6524973,115.2191175,533
Adelaide,Denpasar,Indonesia,2014,-34.9281805,138.5999312,-8.6524973,115.2191175,1120
Adelaide,Denpasar,Indonesia,2015,-34.9281805,138.5999312,-8.6524973,115.2191175,1108
Adelaide,Denpasar,Indonesia,2016,-34.9281805,138.5999312,-8.6524973,115.2191175,1211
Adelaide,Denpasar,Indonesia,2017,-34.9281805,138.5999312,-8.6524973,115.2191175,842
Adelaide,Denpasar,Indonesia,2018,-34.9281805,138.5999312,-8.6524973,115.2191175,786
Adelaide,Denpasar,Indonesia,2019,-34.9281805,138.5999312,-8.6524973,115.2191175,1301
Adelaide,Denpasar,Indonesia,2020,-34.9281805,138.5999312,-8.6524973,115.2191175,347
Adelaide,Denpasar,Indonesia,2022,-34.9281805,138.5999312,-8.6524973,115.2191175,268
Brisbane,Denpasar,Indonesia,2003,-27.4689682,153.0234991,-8.6524973,115.2191175,54
Brisbane,Denpasar,Indonesia,2004,-27.4689682,153.0234991,-8.6524973,115.2191175,121
Brisbane,Denpasar,Indonesia,2005,-27.4689682,153.0234991,-8.6524973,115.2191175,183
Brisbane,Denpasar,Indonesia,2006,-27.4689682,153.0234991,-8.6524973,115.2191175,301
Brisbane,Denpasar,Indonesia,2007,-27.4689682,153.0234991,-8.6524973,115.2191175,8
Brisbane,Denpasar,Indonesia,2008,-27.4689682,153.0234991,-8.6524973,115.2191175,108
Brisbane,Denpasar,Indonesia,2009,-27.4689682,153.0234991,-8.6524973,115.2191175,1264
Brisbane,Denpasar,Indonesia,2010,-27.4689682,153.0234991,-8.6524973,115.2191175,1405
Brisbane,Denpasar,Indonesia,2011,-27.4689682,153.0234991,-8.6524973,115.2191175,1496
Brisbane,Denpasar,Indonesia,2012,-27.4689682,153.0234991,-8.6524973,115.2191175,1341
Brisbane,Denpasar,Indonesia,2013,-27.4689682,153.0234991,-8.6524973,115.2191175,1575
Brisbane,Denpasar,Indonesia,2014,-27.4689682,153.0234991,-8.6524973,115.2191175,2069
Brisbane,Denpasar,Indonesia,2015,-27.4689682,153.0234991,-8.6524973,115.2191175,1367
Brisbane,Denpasar,Indonesia,2016,-27.4689682,153.0234991,-8.6524973,115.2191175,1458
Brisbane,Denpasar,Indonesia,2017,-27.4689682,153.0234991,-8.6524973,115.2191175,1965
Brisbane,Denpasar,Indonesia,2018,-27.4689682,153.0234991,-8.6524973,115.2191175,2415
Brisbane,Denpasar,Indonesia,2019,-27.4689682,153.0234991,-8.6524973,115.2191175,2173
Brisbane,Denpasar,Indonesia,2020,-27.4689682,153.0234991,-8.6524973,115.2191175,479
Brisbane,Denpasar,Indonesia,2021,-27.4689682,153.0234991,-8.6524973,115.2191175,2
Brisbane,Denpasar,Indonesia,2022,-27.4689682,153.0234991,-8.6524973,115.2191175,575
Cairns,Denpasar,Indonesia,2004,-16.9206657,145.7721854,-8.6524973,115.2191175,1
Cairns,Denpasar,Indonesia,2012,-16.9206657,145.7721854,-8.6524973,115.2191175,48
Cairns,Denpasar,Indonesia,2013,-16.9206657,145.7721854,-8.6524973,115.2191175,107
Cairns,Denpasar,Indonesia,2014,-16.9206657,145.7721854,-8.6524973,115.2191175,25
Cairns,Denpasar,Indonesia,2015,-16.9206657,145.7721854,-8.6524973,115.2191175,212
Cairns,Denpasar,Indonesia,2016,-16.9206657,145.7721854,-8.6524973,115.2191175,320
Cairns,Denpasar,Indonesia,2017,-16.9206657,145.7721854,-8.6524973,115.2191175,413
Cairns,Denpasar,Indonesia,2018,-16.9206657,145.7721854,-8.6524973,115.2191175,407
Cairns,Denpasar,Indonesia,2019,-16.9206657,145.7721854,-8.6524973,115.2191175,408
Cairns,Denpasar,Indonesia,2020,-16.9206657,145.7721854,-8.6524973,115.2191175,91
Cairns,Denpasar,Indonesia,2022,-16.9206657,145.7721854,-8.6524973,115.2191175,86
Darwin,Denpasar,Indonesia,2003,-12.46044,130.8410469,-8.6524973,115.2191175,65
Darwin,Denpasar,Indonesia,2004,-12.46044,130.8410469,-8.6524973,115.2191175,135
Darwin,Denpasar,Indonesia,2005,-12.46044,130.8410469,-8.6524973,115.2191175,132
Darwin,Denpasar,Indonesia,2006,-12.46044,130.8410469,-8.6524973,115.2191175,392
Darwin,Denpasar,Indonesia,2007,-12.46044,130.8410469,-8.6524973,115.2191175,421
Darwin,Denpasar,Indonesia,2008,-12.46044,130.8410469,-8.6524973,115.2191175,641
Darwin,Denpasar,Indonesia,2009,-12.46044,130.8410469,-8.6524973,115.2191175,843
Darwin,Denpasar,Indonesia,2010,-12.46044,130.8410469,-8.6524973,115.2191175,762
Darwin,Denpasar,Indonesia,2011,-12.46044,130.8410469,-8.6524973,115.2191175,1670
Darwin,Denpasar,Indonesia,2012,-12.46044,130.8410469,-8.6524973,115.2191175,1023
Darwin,Denpasar,Indonesia,2013,-12.46044,130.8410469,-8.6524973,115.2191175,982
Darwin,Denpasar,Indonesia,2014,-12.46044,130.8410469,-8.6524973,115.2191175,1077
Darwin,Denpasar,Indonesia,2015,-12.46044,130.8410469,-8.6524973,115.2191175,775
Darwin,Denpasar,Indonesia,2016,-12.46044,130.8410469,-8.6524973,115.2191175,854
Darwin,Denpasar,Indonesia,2017,-12.46044,130.8410469,-8.6524973,115.2191175,907
Darwin,Denpasar,Indonesia,2018,-12.46044,130.8410469,-8.6524973,115.2191175,491
Darwin,Denpasar,Indonesia,2019,-12.46044,130.8410469,-8.6524973,115.2191175,638
Darwin,Denpasar,Indonesia,2020,-12.46044,130.8410469,-8.6524973,115.2191175,133
Darwin,Denpasar,Indonesia,2022,-12.46044,130.8410469,-8.6524973,115.2191175,171
Melbourne,Denpasar,Indonesia,2003,-37.8142176,144.9631608,-8.6524973,115.2191175,156
Melbourne,Denpasar,Indonesia,2004,-37.8142176,144.9631608,-8.6524973,115.2191175,302
Melbourne,Denpasar,Indonesia,2005,-37.8142176,144.9631608,-8.6524973,115.2191175,271
Melbourne,Denpasar,Indonesia,2006,-37.8142176,144.9631608,-8.6524973,115.2191175,572
Melbourne,Denpasar,Indonesia,2007,-37.8142176,144.9631608,-8.6524973,115.2191175,559
Melbourne,Denpasar,Indonesia,2008,-37.8142176,144.9631608,-8.6524973,115.2191175,599
Melbourne,Denpasar,Indonesia,2009,-37.8142176,144.9631608,-8.6524973,115.2191175,847
Melbourne,Denpasar,Indonesia,2010,-37.8142176,144.9631608,-8.6524973,115.2191175,1246
Melbourne,Denpasar,Indonesia,2011,-37.8142176,144.9631608,-8.6524973,115.2191175,1464
Melbourne,Denpasar,Indonesia,2012,-37.8142176,144.9631608,-8.6524973,115.2191175,1770
Melbourne,Denpasar,Indonesia,2013,-37.8142176,144.9631608,-8.6524973,115.2191175,1973
Melbourne,Denpasar,Indonesia,2014,-37.8142176,144.9631608,-8.6524973,115.2191175,2610
Melbourne,Denpasar,Indonesia,2015,-37.8142176,144.9631608,-8.6524973,115.2191175,2775
Melbourne,Denpasar,Indonesia,2016,-37.8142176,144.9631608,-8.6524973,115.2191175,2779
Melbourne,Denpasar,Indonesia,2017,-37.8142176,144.9631608,-8.6524973,115.2191175,1954
Melbourne,Denpasar,Indonesia,2018,-37.8142176,144.9631608,-8.6524973,115.2191175,3036
Melbourne,Denpasar,Indonesia,2019,-37.8142176,144.9631608,-8.6524973,115.2191175,3631
Melbourne,Denpasar,Indonesia,2020,-37.8142176,144.9631608,-8.6524973,115.2191175,856
Melbourne,Denpasar,Indonesia,2022,-37.8142176,144.9631608,-8.6524973,115.2191175,1327
Perth,Denpasar,Indonesia,2003,-31.9558964,115.8605801,-8.6524973,115.2191175,251
Perth,Denpasar,Indonesia,2004,-31.9558964,115.8605801,-8.6524973,115.2191175,534
Perth,Denpasar,Indonesia,2005,-31.9558964,115.8605801,-8.6524973,115.2191175,592
Perth,Denpasar,Indonesia,2006,-31.9558964,115.8605801,-8.6524973,115.2191175,1007
Perth,Denpasar,Indonesia,2007,-31.9558964,115.8605801,-8.6524973,115.2191175,1288
Perth,Denpasar,Indonesia,2008,-31.9558964,115.8605801,-8.6524973,115.2191175,2170
Perth,Denpasar,Indonesia,2009,-31.9558964,115.8605801,-8.6524973,115.2191175,3798
Perth,Denpasar,Indonesia,2010,-31.9558964,115.8605801,-8.6524973,115.2191175,5433
Perth,Denpasar,Indonesia,2011,-31.9558964,115.8605801,-8.6524973,115.2191175,6398
Perth,Denpasar,Indonesia,2012,-31.9558964,115.8605801,-8.6524973,115.2191175,6470
Perth,Denpasar,Indonesia,2013,-31.9558964,115.8605801,-8.6524973,115.2191175,6440
Perth,Denpasar,Indonesia,2014,-31.9558964,115.8605801,-8.6524973,115.2191175,7093
Perth,Denpasar,Indonesia,2015,-31.9558964,115.8605801,-8.6524973,115.2191175,5916
Perth,Denpasar,Indonesia,2016,-31.9558964,115.8605801,-8.6524973,115.2191175,5980
Perth,Denpasar,Indonesia,2017,-31.9558964,115.8605801,-8.6524973,115.2191175,5668
Perth,Denpasar,Indonesia,2018,-31.9558964,115.8605801,-8.6524973,115.2191175,6324
Perth,Denpasar,Indonesia,2019,-31.9558964,115.8605801,-8.6524973,115.2191175,5914
Perth,Denpasar,Indonesia,2020,-31.9558964,115.8605801,-8.6524973,115.2191175,1446
Perth,Denpasar,Indonesia,2022,-31.9558964,115.8605801,-8.6524973,115.2191175,1022
Port Hedland,Denpasar,Indonesia,2010,-20.3111814,118.5801181,-8.6524973,115.2191175,44
Port Hedland,Denpasar,Indonesia,2011,-20.3111814,118.5801181,-8.6524973,115.2191175,24
Port Hedland,Denpasar,Indonesia,2015,-20.3111814,118.5801181,-8.6524973,115.2191175,68
Port Hedland,Denpasar,Indonesia,2016,-20.3111814,118.5801181,-8.6524973,115.2191175,106
Port Hedland,Denpasar,Indonesia,2017,-20.3111814,118.5801181,-8.6524973,115.2191175,97
Port Hedland,Denpasar,Indonesia,2018,-20.3111814,118.5801181,-8.6524973,115.2191175,102
Port Hedland,Denpasar,Indonesia,2019,-20.3111814,118.5801181,-8.6524973,115.2191175,102
Port Hedland,Denpasar,Indonesia,2020,-20.3111814,118.5801181,-8.6524973,115.2191175,20
Sydney,Denpasar,Indonesia,2003,-33.8698439,151.2082848,-8.6524973,115.2191175,214
Sydney,Denpasar,Indonesia,2004,-33.8698439,151.2082848,-8.6524973,115.2191175,420
Sydney,Denpasar,Indonesia,2005,-33.8698439,151.2082848,-8.6524973,115.2191175,369
Sydney,Denpasar,Indonesia,2006,-33.8698439,151.2082848,-8.6524973,115.2191175,752
Sydney,Denpasar,Indonesia,2007,-33.8698439,151.2082848,-8.6524973,115.2191175,735
Sydney,Denpasar,Indonesia,2008,-33.8698439,151.2082848,-8.6524973,115.2191175,1033
Sydney,Denpasar,Indonesia,2009,-33.8698439,151.2082848,-8.6524973,115.2191175,1186
Sydney,Denpasar,Indonesia,2010,-33.8698439,151.2082848,-8.6524973,115.2191175,1486
Sydney,Denpasar,Indonesia,2011,-33.8698439,151.2082848,-8.6524973,115.2191175,1751
Sydney,Denpasar,Indonesia,2012,-33.8698439,151.2082848,-8.6524973,115.2191175,2253
Sydney,Denpasar,Indonesia,2013,-33.8698439,151.2082848,-8.6524973,115.2191175,2164
Sydney,Denpasar,Indonesia,2014,-33.8698439,151.2082848,-8.6524973,115.2191175,2251
Sydney,Denpasar,Indonesia,2015,-33.8698439,151.2082848,-8.6524973,115.2191175,2204
Sydney,Denpasar,Indonesia,2016,-33.8698439,151.2082848,-8.6524973,115.2191175,2751
Sydney,Denpasar,Indonesia,2017,-33.8698439,151.2082848,-8.6524973,115.2191175,2959
Sydney,Denpasar,Indonesia,2018,-33.8698439,151.2082848,-8.6524973,115.2191175,3135
Sydney,Denpasar,Indonesia,2019,-33.8698439,151.2082848,-8.6524973,115.2191175,3411
Sydney,Denpasar,Indonesia,2020,-33.8698439,151.2082848,-8.6524973,115.2191175,845
Sydney,Denpasar,Indonesia,2022,-33.8698439,151.2082848,-8.6524973,115.2191175,842
Townsville,Denpasar,Indonesia,2010,-19.2569391,146.8239537,-8.6524973,115.2191175,15
Townsville,Denpasar,Indonesia,2011,-19.2569391,146.8239537,-8.6524973,115.2191175,104
Townsville,Denpasar,Indonesia,2015,-19.2569391,146.8239537,-8.6524973,115.2191175,89
Townsville,Denpasar,Indonesia,2016,-19.2569391,146.8239537,-8.6524973,115.2191175,307
Townsville,Denpasar,Indonesia,2017,-19.2569391,146.8239537,-8.6524973,115.2191175,303
Townsville,Denpasar,Indonesia,2018,-19.2569391,146.8239537,-8.6524973,115.2191175,68
Cairns,Kota Kinabalu,Malaysia,2003,-16.9206657,145.7721854,5.9780066,116.0728988,24
Cairns,Kota Kinabalu,Malaysia,2004,-16.9206657,145.7721854,5.9780066,116.0728988,17
Perth,Kota Kinabalu,Malaysia,2011,-31.9558964,115.8605801,5.9780066,116.0728988,298
Perth,Kota Kinabalu,Malaysia,2012,-31.9558964,115.8605801,5.9780066,116.0728988,34
Perth,Kota Kinabalu,Malaysia,2013,-31.9558964,115.8605801,5.9780066,116.0728988,122
Perth,Kota Kinabalu,Malaysia,2014,-31.9558964,115.8605801,5.9780066,116.0728988,198
Perth,Kota Kinabalu,Malaysia,2015,-31.9558964,115.8605801,5.9780066,116.0728988,166
Perth,Kota Kinabalu,Malaysia,2016,-31.9558964,115.8605801,5.9780066,116.0728988,104
Perth,Kota Kinabalu,Malaysia,2017,-31.9558964,115.8605801,5.9780066,116.0728988,98
Perth,Kota Kinabalu,Malaysia,2018,-31.9558964,115.8605801,5.9780066,116.0728988,103
Perth,Kota Kinabalu,Malaysia,2019,-31.9558964,115.8605801,5.9780066,116.0728988,104
Perth,Kota Kinabalu,Malaysia,2020,-31.9558964,115.8605801,5.9780066,116.0728988,22
Sydney,Kota Kinabalu,Malaysia,2003,-33.8698439,151.2082848,5.9780066,116.0728988,25
Sydney,Kota Kinabalu,Malaysia,2004,-33.8698439,151.2082848,5.9780066,116.0728988,69
Sydney,Kota Kinabalu,Malaysia,2005,-33.8698439,151.2082848,5.9780066,116.0728988,18
Melbourne,Fuzhou,China,2022,-37.8142176,144.9631608,27.9511188,116.3530413,9
Sydney,Fuzhou,China,2015,-33.8698439,151.2082848,27.9511188,116.3530413,29
Sydney,Fuzhou,China,2016,-33.8698439,151.2082848,27.9511188,116.3530413,314
Sydney,Fuzhou,China,2017,-33.8698439,151.2082848,27.9511188,116.3530413,312
Sydney,Fuzhou,China,2018,-33.8698439,151.2082848,27.9511188,116.3530413,301
Sydney,Fuzhou,China,2019,-33.8698439,151.2082848,27.9511188,116.3530413,293
Sydney,Fuzhou,China,2020,-33.8698439,151.2082848,27.9511188,116.3530413,27
Sydney,Fuzhou,China,2022,-33.8698439,151.2082848,27.9511188,116.3530413,9
Perth,Lombok,Indonesia,2013,-31.9558964,115.8605801,-8.58356375,116.3580819,114
Perth,Lombok,Indonesia,2014,-31.9558964,115.8605801,-8.58356375,116.3580819,328
Brisbane,Beijing,China,2004,-27.4689682,153.0234991,39.906217,116.3912757,2
Brisbane,Beijing,China,2011,-27.4689682,153.0234991,39.906217,116.3912757,70
Brisbane,Beijing,China,2012,-27.4689682,153.0234991,39.906217,116.3912757,418
Brisbane,Beijing,China,2013,-27.4689682,153.0234991,39.906217,116.3912757,102
Brisbane,Beijing,China,2017,-27.4689682,153.0234991,39.906217,116.3912757,24
Brisbane,Beijing,China,2018,-27.4689682,153.0234991,39.906217,116.3912757,224
Brisbane,Beijing,China,2019,-27.4689682,153.0234991,39.906217,116.3912757,70
Cairns,Beijing,China,2007,-16.9206657,145.7721854,39.906217,116.3912757,1
Cairns,Beijing,China,2008,-16.9206657,145.7721854,39.906217,116.3912757,1
Darwin,Beijing,China,2007,-12.46044,130.8410469,39.906217,116.3912757,1
Darwin,Beijing,China,2008,-12.46044,130.8410469,39.906217,116.3912757,1
Melbourne,Beijing,China,2003,-37.8142176,144.9631608,39.906217,116.3912757,66
Melbourne,Beijing,China,2004,-37.8142176,144.9631608,39.906217,116.3912757,140
Melbourne,Beijing,China,2005,-37.8142176,144.9631608,39.906217,116.3912757,134
Melbourne,Beijing,China,2006,-37.8142176,144.9631608,39.906217,116.3912757,392
Melbourne,Beijing,China,2007,-37.8142176,144.9631608,39.906217,116.3912757,314
Melbourne,Beijing,China,2008,-37.8142176,144.9631608,39.906217,116.3912757,332
Melbourne,Beijing,China,2009,-37.8142176,144.9631608,39.906217,116.3912757,406
Melbourne,Beijing,China,2010,-37.8142176,144.9631608,39.906217,116.3912757,468
Melbourne,Beijing,China,2011,-37.8142176,144.9631608,39.906217,116.3912757,599
Melbourne,Beijing,China,2012,-37.8142176,144.9631608,39.906217,116.3912757,1107
Melbourne,Beijing,China,2013,-37.8142176,144.9631608,39.906217,116.3912757,839
Melbourne,Beijing,China,2014,-37.8142176,144.9631608,39.906217,116.3912757,498
Melbourne,Beijing,China,2015,-37.8142176,144.9631608,39.906217,116.3912757,520
Melbourne,Beijing,China,2016,-37.8142176,144.9631608,39.906217,116.3912757,468
Melbourne,Beijing,China,2017,-37.8142176,144.9631608,39.906217,116.3912757,446
Melbourne,Beijing,China,2018,-37.8142176,144.9631608,39.906217,116.3912757,507
Melbourne,Beijing,China,2019,-37.8142176,144.9631608,39.906217,116.3912757,514
Melbourne,Beijing,China,2020,-37.8142176,144.9631608,39.906217,116.3912757,78
Perth,Beijing,China,2011,-31.9558964,115.8605801,39.906217,116.3912757,46
Perth,Beijing,China,2012,-31.9558964,115.8605801,39.906217,116.3912757,314
Perth,Beijing,China,2013,-31.9558964,115.8605801,39.906217,116.3912757,78
Sydney,Beijing,China,2003,-33.8698439,151.2082848,39.906217,116.3912757,148
Sydney,Beijing,China,2004,-33.8698439,151.2082848,39.906217,116.3912757,244
Sydney,Beijing,China,2005,-33.8698439,151.2082848,39.906217,116.3912757,256
Sydney,Beijing,China,2006,-33.8698439,151.2082848,39.906217,116.3912757,1066
Sydney,Beijing,China,2007,-33.8698439,151.2082848,39.906217,116.3912757,1032
Sydney,Beijing,China,2008,-33.8698439,151.2082848,39.906217,116.3912757,1034
Sydney,Beijing,China,2009,-33.8698439,151.2082848,39.906217,116.3912757,830
Sydney,Beijing,China,2010,-33.8698439,151.2082848,39.906217,116.3912757,842
Sydney,Beijing,China,2011,-33.8698439,151.2082848,39.906217,116.3912757,978
Sydney,Beijing,China,2012,-33.8698439,151.2082848,39.906217,116.3912757,1006
Sydney,Beijing,China,2013,-33.8698439,151.2082848,39.906217,116.3912757,1316
Sydney,Beijing,China,2014,-33.8698439,151.2082848,39.906217,116.3912757,1132
Sydney,Beijing,China,2015,-33.8698439,151.2082848,39.906217,116.3912757,976
Sydney,Beijing,China,2016,-33.8698439,151.2082848,39.906217,116.3912757,1026
Sydney,Beijing,China,2017,-33.8698439,151.2082848,39.906217,116.3912757,1956
Sydney,Beijing,China,2018,-33.8698439,151.2082848,39.906217,116.3912757,1912
Sydney,Beijing,China,2019,-33.8698439,151.2082848,39.906217,116.3912757,1843
Sydney,Beijing,China,2020,-33.8698439,151.2082848,39.906217,116.3912757,192
Sydney,Tianjin,China,2018,-33.8698439,151.2082848,39.0856735,117.1951073,180
Sydney,Tianjin,China,2019,-33.8698439,151.2082848,39.0856735,117.1951073,77
Sydney,Tianjin,China,2020,-33.8698439,151.2082848,39.0856735,117.1951073,18
Melbourne,Xiamen,China,2016,-37.8142176,144.9631608,24.4801069,118.0853479,114
Melbourne,Xiamen,China,2017,-37.8142176,144.9631608,24.4801069,118.0853479,262
Melbourne,Xiamen,China,2018,-37.8142176,144.9631608,24.4801069,118.0853479,482
Melbourne,Xiamen,China,2019,-37.8142176,144.9631608,24.4801069,118.0853479,495
Melbourne,Xiamen,China,2020,-37.8142176,144.9631608,24.4801069,118.0853479,55
Melbourne,Xiamen,China,2022,-37.8142176,144.9631608,24.4801069,118.0853479,88
Sydney,Xiamen,China,2015,-33.8698439,151.2082848,24.4801069,118.0853479,16
Sydney,Xiamen,China,2016,-33.8698439,151.2082848,24.4801069,118.0853479,259
Sydney,Xiamen,China,2017,-33.8698439,151.2082848,24.4801069,118.0853479,352
Sydney,Xiamen,China,2018,-33.8698439,151.2082848,24.4801069,118.0853479,337
Sydney,Xiamen,China,2019,-33.8698439,151.2082848,24.4801069,118.0853479,366
Sydney,Xiamen,China,2020,-33.8698439,151.2082848,24.4801069,118.0853479,246
Sydney,Xiamen,China,2021,-33.8698439,151.2082848,24.4801069,118.0853479,197
Sydney,Xiamen,China,2022,-33.8698439,151.2082848,24.4801069,118.0853479,89
Sydney,Nanjing,China,2012,-33.8698439,151.2082848,32.0615652,118.7915079,6
Sydney,Nanjing,China,2013,-33.8698439,151.2082848,32.0615652,118.7915079,304
Sydney,Nanjing,China,2014,-33.8698439,151.2082848,32.0615652,118.7915079,300
Sydney,Nanjing,China,2015,-33.8698439,151.2082848,32.0615652,118.7915079,314
Sydney,Nanjing,China,2016,-33.8698439,151.2082848,32.0615652,118.7915079,314
Sydney,Nanjing,China,2017,-33.8698439,151.2082848,32.0615652,118.7915079,312
Sydney,Nanjing,China,2018,-33.8698439,151.2082848,32.0615652,118.7915079,312
Sydney,Nanjing,China,2019,-33.8698439,151.2082848,32.0615652,118.7915079,314
Sydney,Nanjing,China,2020,-33.8698439,151.2082848,32.0615652,118.7915079,28
Melbourne,Hangzhou,China,2017,-37.8142176,144.9631608,30.2489634,120.2052342,10
Melbourne,Hangzhou,China,2018,-37.8142176,144.9631608,30.2489634,120.2052342,208
Melbourne,Hangzhou,China,2019,-37.8142176,144.9631608,30.2489634,120.2052342,208
Melbourne,Hangzhou,China,2020,-37.8142176,144.9631608,30.2489634,120.2052342,18
Sydney,Hangzhou,China,2011,-33.8698439,151.2082848,30.2489634,120.2052342,205
Sydney,Hangzhou,China,2012,-33.8698439,151.2082848,30.2489634,120.2052342,25
Sydney,Hangzhou,China,2016,-33.8698439,151.2082848,30.2489634,120.2052342,40
Sydney,Hangzhou,China,2017,-33.8698439,151.2082848,30.2489634,120.2052342,310
Sydney,Hangzhou,China,2018,-33.8698439,151.2082848,30.2489634,120.2052342,311
Sydney,Hangzhou,China,2019,-33.8698439,151.2082848,30.2489634,120.2052342,314
Sydney,Hangzhou,China,2020,-33.8698439,151.2082848,30.2489634,120.2052342,75
Sydney,Hangzhou,China,2021,-33.8698439,151.2082848,30.2489634,120.2052342,102
Sydney,Hangzhou,China,2022,-33.8698439,151.2082848,30.2489634,120.2052342,4
Melbourne,Qingdao,China,2016,-37.8142176,144.9631608,36.0638034,120.3781372,81
Melbourne,Qingdao,China,2017,-37.8142176,144.9631608,36.0638034,120.3781372,311
Melbourne,Qingdao,China,2018,-37.8142176,144.9631608,36.0638034,120.3781372,240
Melbourne,Qingdao,China,2019,-37.8142176,144.9631608,36.0638034,120.3781372,285
Melbourne,Qingdao,China,2020,-37.8142176,144.9631608,36.0638034,120.3781372,32
Sydney,Qingdao,China,2017,-33.8698439,151.2082848,36.0638034,120.3781372,66
Sydney,Qingdao,China,2018,-33.8698439,151.2082848,36.0638034,120.3781372,265
Sydney,Qingdao,China,2019,-33.8698439,151.2082848,36.0638034,120.3781372,288
Sydney,Qingdao,China,2020,-33.8698439,151.2082848,36.0638034,120.3781372,32
Adelaide,Manila,Philippines,2009,-34.9281805,138.5999312,14.5948914,120.9782618,1
Brisbane,Manila,Philippines,2003,-27.4689682,153.0234991,14.5948914,120.9782618,17
Brisbane,Manila,Philippines,2004,-27.4689682,153.0234991,14.5948914,120.9782618,35
Brisbane,Manila,Philippines,2005,-27.4689682,153.0234991,14.5948914,120.9782618,36
Brisbane,Manila,Philippines,2006,-27.4689682,153.0234991,14.5948914,120.9782618,103
Brisbane,Manila,Philippines,2007,-27.4689682,153.0234991,14.5948914,120.9782618,104
Brisbane,Manila,Philippines,2008,-27.4689682,153.0234991,14.5948914,120.9782618,105
Brisbane,Manila,Philippines,2009,-27.4689682,153.0234991,14.5948914,120.9782618,107
Brisbane,Manila,Philippines,2010,-27.4689682,153.0234991,14.5948914,120.9782618,234
Brisbane,Manila,Philippines,2011,-27.4689682,153.0234991,14.5948914,120.9782618,108
Brisbane,Manila,Philippines,2012,-27.4689682,153.0234991,14.5948914,120.9782618,103
Brisbane,Manila,Philippines,2013,-27.4689682,153.0234991,14.5948914,120.9782618,232
