Australian_City,International_City,Port_Country,Year,FROM_LATITUDE,FROM_LONGITUDE,TO_LATITUDE,TO_LONGITUDE
Melbourne,Chicago,United States of America,2011,-37.8142176,144.9631608,41.8755616,-87.6244212
Melbourne,Chicago,United States of America,2012,-37.8142176,144.9631608,41.8755616,-87.6244212
Sydney,Chicago,United States of America,2003,-33.8698439,151.2082848,41.8755616,-87.6244212
Sydney,Chicago,United States of America,2004,-33.8698439,151.2082848,41.8755616,-87.6244212
Sydney,Chicago,United States of America,2005,-33.8698439,151.2082848,41.8755616,-87.6244212
Sydney,Chicago,United States of America,2006,-33.8698439,151.2082848,41.8755616,-87.6244212
Sydney,Chicago,United States of America,2007,-33.8698439,151.2082848,41.8755616,-87.6244212
Sydney,Chicago,United States of America,2008,-33.8698439,151.2082848,41.8755616,-87.6244212
Sydney,Chicago,United States of America,2009,-33.8698439,151.2082848,41.8755616,-87.6244212
Sydney,Chicago,United States of America,2010,-33.8698439,151.2082848,41.8755616,-87.6244212
Sydney,Chicago,United States of America,2011,-33.8698439,151.2082848,41.8755616,-87.6244212
Sydney,Chicago,United States of America,2012,-33.8698439,151.2082848,41.8755616,-87.6244212
Sydney,Toronto,Canada,2005,-33.8698439,151.2082848,43.6534817,-79.3839347
Sydney,Toronto,Canada,2006,-33.8698439,151.2082848,43.6534817,-79.3839347
Sydney,Toronto,Canada,2007,-33.8698439,151.2082848,43.6534817,-79.3839347
Sydney,Toronto,Canada,2008,-33.8698439,151.2082848,43.6534817,-79.3839347
Sydney,Toronto,Canada,2009,-33.8698439,151.2082848,43.6534817,-79.3839347
Sydney,Toronto,Canada,2010,-33.8698439,151.2082848,43.6534817,-79.3839347
Sydney,Toronto,Canada,2011,-33.8698439,151.2082848,43.6534817,-79.3839347
Sydney,Toronto,Canada,2012,-33.8698439,151.2082848,43.6534817,-79.3839347
Sydney,Toronto,Canada,2013,-33.8698439,151.2082848,43.6534817,-79.3839347
Sydney,Toronto,Canada,2014,-33.8698439,151.2082848,43.6534817,-79.3839347
Sydney,Toronto,Canada,2015,-33.8698439,151.2082848,43.6534817,-79.3839347
Sydney,Toronto,Canada,2016,-33.8698439,151.2082848,43.6534817,-79.3839347
Sydney,Toronto,Canada,2017,-33.8698439,151.2082848,43.6534817,-79.3839347
Sydney,Toronto,Canada,2018,-33.8698439,151.2082848,43.6534817,-79.3839347
Sydney,Toronto,Canada,2019,-33.8698439,151.2082848,43.6534817,-79.3839347
Brisbane,Lima,Peru,2020,-27.4689682,153.0234991,-12.0621065,-77.0365256
Sydney,Lima,Peru,2020,-33.8698439,151.2082848,-12.0621065,-77.0365256
Brisbane,New York,United States of America,2003,-27.4689682,153.0234991,40.7127281,-74.0060152
Brisbane,New York,United States of America,2005,-27.4689682,153.0234991,40.7127281,-74.0060152
Brisbane,New York,United States of America,2006,-27.4689682,153.0234991,40.7127281,-74.0060152
Brisbane,New York,United States of America,2007,-27.4689682,153.0234991,40.7127281,-74.0060152
Brisbane,New York,United States of America,2008,-27.4689682,153.0234991,40.7127281,-74.0060152
Brisbane,New York,United States of America,2009,-27.4689682,153.0234991,40.7127281,-74.0060152
Brisbane,New York,United States of America,2010,-27.4689682,153.0234991,40.7127281,-74.0060152
Brisbane,New York,United States of America,2011,-27.4689682,153.0234991,40.7127281,-74.0060152
Brisbane,New York,United States of America,2012,-27.4689682,153.0234991,40.7127281,-74.0060152
Brisbane,New York,United States of America,2013,-27.4689682,153.0234991,40.7127281,-74.0060152
Brisbane,New York,United States of America,2014,-27.4689682,153.0234991,40.7127281,-74.0060152
Brisbane,New York,United States of America,2015,-27.4689682,153.0234991,40.7127281,-74.0060152
Brisbane,New York,United States of America,2016,-27.4689682,153.0234991,40.7127281,-74.0060152
Brisbane,New York,United States of America,2019,-27.4689682,153.0234991,40.7127281,-74.0060152
Melbourne,New York,United States of America,2003,-37.8142176,144.9631608,40.7127281,-74.0060152
Melbourne,New York,United States of America,2004,-37.8142176,144.9631608,40.7127281,-74.0060152
Melbourne,New York,United States of America,2005,-37.8142176,144.9631608,40.7127281,-74.0060152
Melbourne,New York,United States of America,2006,-37.8142176,144.9631608,40.7127281,-74.0060152
Melbourne,New York,United States of America,2007,-37.8142176,144.9631608,40.7127281,-74.0060152
Melbourne,New York,United States of America,2008,-37.8142176,144.9631608,40.7127281,-74.0060152
Melbourne,New York,United States of America,2010,-37.8142176,144.9631608,40.7127281,-74.0060152
Melbourne,New York,United States of America,2016,-37.8142176,144.9631608,40.7127281,-74.0060152
Sydney,New York,United States of America,2003,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2004,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2005,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2006,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2007,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2008,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2009,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2010,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2011,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2012,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2013,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2014,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2015,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2016,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2017,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2018,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2019,-33.8698439,151.2082848,40.7127281,-74.0060152
Sydney,New York,United States of America,2020,-33.8698439,151.2082848,40.7127281,-74.0060152
Brisbane,Santiago,Chile,2021,-27.4689682,153.0234991,-33.4377756,-70.6504502
Melbourne,Santiago,Chile,2017,-37.8142176,144.9631608,-33.4377756,-70.6504502
Melbourne,Santiago,Chile,2018,-37.8142176,144.9631608,-33.4377756,-70.6504502
Melbourne,Santiago,Chile,2019,-37.8142176,144.9631608,-33.4377756,-70.6504502
Melbourne,Santiago,Chile,2020,-37.8142176,144.9631608,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2003,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2004,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2005,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2006,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2007,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2008,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2009,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2010,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2011,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2012,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2013,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2014,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2015,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2016,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2017,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2018,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2019,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2020,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2021,-33.8698439,151.2082848,-33.4377756,-70.6504502
Sydney,Santiago,Chile,2022,-33.8698439,151.2082848,-33.4377756,-70.6504502
Melbourne,Buenos Aires,Argentina,2010,-37.8142176,144.9631608,-34.6075682,-58.4370894
Melbourne,Buenos Aires,Argentina,2020,-37.8142176,144.9631608,-34.6075682,-58.4370894
Sydney,Buenos Aires,Argentina,2003,-33.8698439,151.2082848,-34.6075682,-58.4370894
Sydney,Buenos Aires,Argentina,2004,-33.8698439,151.2082848,-34.6075682,-58.4370894
Sydney,Buenos Aires,Argentina,2005,-33.8698439,151.2082848,-34.6075682,-58.4370894
Sydney,Buenos Aires,Argentina,2006,-33.8698439,151.2082848,-34.6075682,-58.4370894
Sydney,Buenos Aires,Argentina,2007,-33.8698439,151.2082848,-34.6075682,-58.4370894
Sydney,Buenos Aires,Argentina,2008,-33.8698439,151.2082848,-34.6075682,-58.4370894
Sydney,Buenos Aires,Argentina,2009,-33.8698439,151.2082848,-34.6075682,-58.4370894
Sydney,Buenos Aires,Argentina,2010,-33.8698439,151.2082848,-34.6075682,-58.4370894
Sydney,Buenos Aires,Argentina,2011,-33.8698439,151.2082848,-34.6075682,-58.4370894
Sydney,Buenos Aires,Argentina,2012,-33.8698439,151.2082848,-34.6075682,-58.4370894
Sydney,Buenos Aires,Argentina,2013,-33.8698439,151.2082848,-34.6075682,-58.4370894
Sydney,Buenos Aires,Argentina,2014,-33.8698439,151.2082848,-34.6075682,-58.4370894
Sydney,Buenos Aires,Argentina,2020,-33.8698439,151.2082848,-34.6075682,-58.4370894
Sydney,Rio de Janeiro,Brazil,2014,-33.8698439,151.2082848,-22.9110137,-43.2093727
Sydney,Rio de Janeiro,Brazil,2016,-33.8698439,151.2082848,-22.9110137,-43.2093727
Sydney,Manchester,United Kingdom,2008,-33.8698439,151.2082848,53.4794892,-2.2451148
Sydney,Manchester,United Kingdom,2009,-33.8698439,151.2082848,53.4794892,-2.2451148
Sydney,Manchester,United Kingdom,2010,-33.8698439,151.2082848,53.4794892,-2.2451148
Adelaide,London,United Kingdom,2005,-34.9281805,138.5999312,51.5073219,-0.1276474
Adelaide,London,United Kingdom,2006,-34.9281805,138.5999312,51.5073219,-0.1276474
Adelaide,London,United Kingdom,2008,-34.9281805,138.5999312,51.5073219,-0.1276474
Adelaide,London,United Kingdom,2009,-34.9281805,138.5999312,51.5073219,-0.1276474
Adelaide,London,United Kingdom,2010,-34.9281805,138.5999312,51.5073219,-0.1276474
Adelaide,London,United Kingdom,2011,-34.9281805,138.5999312,51.5073219,-0.1276474
Adelaide,London,United Kingdom,2012,-34.9281805,138.5999312,51.5073219,-0.1276474
Brisbane,London,United Kingdom,2009,-27.4689682,153.0234991,51.5073219,-0.1276474
Brisbane,London,United Kingdom,2010,-27.4689682,153.0234991,51.5073219,-0.1276474
Brisbane,London,United Kingdom,2012,-27.4689682,153.0234991,51.5073219,-0.1276474
Darwin,London,United Kingdom,2003,-12.46044,130.8410469,51.5073219,-0.1276474
Darwin,London,United Kingdom,2005,-12.46044,130.8410469,51.5073219,-0.1276474
Darwin,London,United Kingdom,2006,-12.46044,130.8410469,51.5073219,-0.1276474
Darwin,London,United Kingdom,2007,-12.46044,130.8410469,51.5073219,-0.1276474
Darwin,London,United Kingdom,2008,-12.46044,130.8410469,51.5073219,-0.1276474
Darwin,London,United Kingdom,2012,-12.46044,130.8410469,51.5073219,-0.1276474
Darwin,London,United Kingdom,2020,-12.46044,130.8410469,51.5073219,-0.1276474
Darwin,London,United Kingdom,2021,-12.46044,130.8410469,51.5073219,-0.1276474
Darwin,London,United Kingdom,2022,-12.46044,130.8410469,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2003,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2004,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2005,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2006,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2007,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2008,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2009,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2010,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2011,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2012,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2013,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2014,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2015,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2016,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2017,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2018,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2019,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2020,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2021,-37.8142176,144.9631608,51.5073219,-0.1276474
Melbourne,London,United Kingdom,2022,-37.8142176,144.9631608,51.5073219,-0.1276474
Perth,London,United Kingdom,2004,-31.9558964,115.8605801,51.5073219,-0.1276474
Perth,London,United Kingdom,2005,-31.9558964,115.8605801,51.5073219,-0.1276474
Perth,London,United Kingdom,2006,-31.9558964,115.8605801,51.5073219,-0.1276474
Perth,London,United Kingdom,2009,-31.9558964,115.8605801,51.5073219,-0.1276474
Perth,London,United Kingdom,2018,-31.9558964,115.8605801,51.5073219,-0.1276474
Perth,London,United Kingdom,2019,-31.9558964,115.8605801,51.5073219,-0.1276474
Perth,London,United Kingdom,2020,-31.9558964,115.8605801,51.5073219,-0.1276474
Perth,London,United Kingdom,2022,-31.9558964,115.8605801,51.5073219,-0.1276474
Sydney,London,United Kingdom,2003,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2004,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2005,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2006,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2007,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2008,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2009,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2010,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2011,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2012,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2013,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2014,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2015,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2016,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2017,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2018,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2019,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2020,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2021,-33.8698439,151.2082848,51.5073219,-0.1276474
Sydney,London,United Kingdom,2022,-33.8698439,151.2082848,51.5073219,-0.1276474
Perth,Paris,France,2003,-31.9558964,115.8605801,48.8588897,2.320041022
Perth,Paris,France,2004,-31.9558964,115.8605801,48.8588897,2.320041022
Sydney,Paris,France,2003,-33.8698439,151.2082848,48.8588897,2.320041022
Sydney,Paris,France,2009,-33.8698439,151.2082848,48.8588897,2.320041022
Sydney,Paris,France,2010,-33.8698439,151.2082848,48.8588897,2.320041022
Sydney,Paris,France,2011,-33.8698439,151.2082848,48.8588897,2.320041022
Sydney,Paris,France,2012,-33.8698439,151.2082848,48.8588897,2.320041022
Brisbane,Frankfurt,Germany,2009,-27.4689682,153.0234991,50.1106444,8.6820917
Brisbane,Frankfurt,Germany,2010,-27.4689682,153.0234991,50.1106444,8.6820917
Brisbane,Frankfurt,Germany,2011,-27.4689682,153.0234991,50.1106444,8.6820917
Brisbane,Frankfurt,Germany,2012,-27.4689682,153.0234991,50.1106444,8.6820917
Darwin,Frankfurt,Germany,2007,-12.46044,130.8410469,50.1106444,8.6820917
Darwin,Frankfurt,Germany,2012,-12.46044,130.8410469,50.1106444,8.6820917
Melbourne,Frankfurt,Germany,2003,-37.8142176,144.9631608,50.1106444,8.6820917
Melbourne,Frankfurt,Germany,2004,-37.8142176,144.9631608,50.1106444,8.6820917
Melbourne,Frankfurt,Germany,2005,-37.8142176,144.9631608,50.1106444,8.6820917
Melbourne,Frankfurt,Germany,2006,-37.8142176,144.9631608,50.1106444,8.6820917
Melbourne,Frankfurt,Germany,2007,-37.8142176,144.9631608,50.1106444,8.6820917
Melbourne,Frankfurt,Germany,2008,-37.8142176,144.9631608,50.1106444,8.6820917
Melbourne,Frankfurt,Germany,2009,-37.8142176,144.9631608,50.1106444,8.6820917
Melbourne,Frankfurt,Germany,2010,-37.8142176,144.9631608,50.1106444,8.6820917
Melbourne,Frankfurt,Germany,2011,-37.8142176,144.9631608,50.1106444,8.6820917
Perth,Frankfurt,Germany,2003,-31.9558964,115.8605801,50.1106444,8.6820917
Sydney,Frankfurt,Germany,2003,-33.8698439,151.2082848,50.1106444,8.6820917
Sydney,Frankfurt,Germany,2004,-33.8698439,151.2082848,50.1106444,8.6820917
Sydney,Frankfurt,Germany,2005,-33.8698439,151.2082848,50.1106444,8.6820917
Sydney,Frankfurt,Germany,2006,-33.8698439,151.2082848,50.1106444,8.6820917
Sydney,Frankfurt,Germany,2007,-33.8698439,151.2082848,50.1106444,8.6820917
Sydney,Frankfurt,Germany,2008,-33.8698439,151.2082848,50.1106444,8.6820917
